row_id,Summary
8782,"W Women's pink solid mid-rise regular cropped trousers, has semi-elasticated waistband and zip closure. The trousers are priced at INR 779 and has 5 images. Primary color is Pink"
8783,"Van Heusen Men's blue tight slim fit self design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket. The shirt is priced at INR 1371 and has 5 images. Primary color is Blue"
8784,Z-ZOOM Women's purple oversized sunglasses with regular lens and full rim metal frame. The sunglasses are priced at INR 1247 and have 5 images.
8785,W Navy Navy Blue Mukaish Work Dupatta with sequinned and printed taping border. The Dupatta is priced at INR 1299 and has 2 images. Primary color is Blue
8786,GAP Men's Modern Khakis in Slim Fit with GapFlex. The Khakis are priced at INR 1499 and has 5 images. Primary color is Khaki
8787,"Jompers Men's sea green printed straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits. The kurta is priced at INR 559 and has 5 images. Primary color is Green"
8788,Cortina Green Set of 2 Long Door Curtains. The curtains are priced at INR 629 and has 4 images. Primary color is Green
8789,"W Women's pink & golden printed A-line kurta, has a round neck, sleeveless, and flared hem. The kurta is priced at INR 3599 and has 5 images. Primary color is Red"
8790,"Yaadleen Women's lime green solid knitted regular top, has a round neck, long sleeves, and button closure. The top is priced at INR 459 and has 5 images. Primary color is Green"
8791,GAP Men's Vintage Slub Jersey Polo Shirt. The Shirt is priced at INR 749 and has 5 images.
8792,"W Women's white & green floral print high-slit sheer tiered A-line kurta with lace inserts, has a mandarin collar, three-quarter sleeves, button closure, flounce hem. The kurta is priced at INR 4999 and has 5 images. Primary color is Green"
8793,Cortina Beige & Black Set of 2 Door Curtains with Geometric Pattern. These are Regular Light blocking curtains with Eyelet fitting. The curtains are priced at INR 545 and have 4 images. Primary color is Black
8794,Bohemia Crystal Set Of 6 Transparent & Orange Whiskey Glasses with Solid Pattern. The Glasses are priced at INR 1949 and has 4 images. Primary color is Orange
8795,"W Women's navy blue solid straight kurta with embroidered panelling, has a keyhole neck with button closure, three-quarter sleeves, straight hem, and side slits. The kurta is priced at INR 1139 and has 5 images. Primary color is Blue"
8796,GAP Men's Vintage Slub Jersey Colorblock T-Shirt. The T-Shirt is priced at INR 749 and has 5 images.
8797,"Indo Era Women's off-white & maroon striped straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits, button closures. The kurta is priced at INR 735 and has 5 images. Primary color is White"
8798,"C9 AIRWEAR Women's teal blue solid knitted regular top, has a round neck, and sleeveless. The top is priced at INR 519 and has 5 images. Primary color is Blue"
8799,"Naari Women's off-white & pink embroidered straight kurta with floral printed detail, has a mandarin collar, three-quarter sleeves, straight hem, and multiple slits. The kurta is priced at INR 859 and has 5 images. Primary color is Red"
8800,Homesake Black Solid 3 Arms Handcrafted Ceiling Lamp. The Lamp is priced at INR 1620 and has 4 images. Primary color is Black
8801,"Global Desi Women's blue printed straight kurta, has a mandarin collar, three-quarter sleeves, high-low hem, and multiple slits, concealed button placket. The kurta is priced at INR 599 and has 4 images. Primary color is Blue"
8802,"Van Heusen Woman Red Self Design Top with a round neck, and long sleeves. The top is priced at INR 999 and has 5 images. Primary color is Red"
8803,"Arrow Sport Grey Printed Blazer with a notched lapel, lightly padded shoulders, single-breasted with double button closures, long sleeves. The Blazer is priced at INR 3499 and has 6 images. Primary color is Grey"
8804,"People Women's pink solid woven regular top, has shoulder straps, and three-quarter sleeves, has embroidered detail. The top is priced at INR 479 and has 5 images. Primary color is Pink"
8805,"Parx Men's red & navy blue checked casual shirt with a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket. The shirt is priced at INR 949 and has 5 images. Primary color is Blue"
8806,"W Women's peach-coloured & white striped straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits, button closures. The kurta is priced at INR 679 and has 5 images. Primary color is Red"
8807,W Sea Green Solid Dupatta with a printed taping border along with tassels. The Dupatta is priced at INR 999 and has 2 images. Primary color is Green
8808,Bohemia Crystal Set of 6 Jive Whiskey Glass. The Glasses are priced at INR 2639 and has 3 images.
8809,"Jompers Men's silver-coloured & black woven design straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits. The kurta is priced at INR 899 and has 5 images. Primary color is Red"
8810,"Franco Leone Men's brown leather sandals with slip-on closure, cushioned footbed and patterned rubber outsole. The sandals are priced at INR 1329 and has 5 images. Primary color is Brown"
8811,"Mufti Men's navy blue & red checked casual shirt with a spread collar, long sleeves, button placket, curved hem, and 2 flap pockets. The shirt is priced at INR 1049 and has 5 images. Primary color is Blue"
8812,"SOJANYA Men's maroon woven design straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits. The kurta is priced at INR 974 and has 5 images. Primary color is Maroon"
8813,"Blacksmith Men's multicoloured printed woven pocket square, has a stitched border. The pocket square is priced at INR 347 and has 5 images. Primary color is Red"
8814,"Oxolloxo Women's blue & green printed woven sheath dress, has a round neck, three-quarter sleeves, button closure, and curved hem. The dress is priced at INR 459 and has 5 images. Primary color is Blue"
8815,"AHIKA Women's brown, mustard yellow and off-white printed straight kurta, has a shirt collar, three-quarter sleeves, straight hem, and side slits. The kurta is priced at INR 599 and has 5 images. Primary color is Yellow"
8816,Cortina Green Set of 2 Window Curtains with Floral Pattern. These are Room Darkening curtains with Eyelet fitting. The curtains are priced at INR 1803 and has 4 images. Primary color is Green
8817,"Mufti Men's white & red checked casual shirt with a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket. The shirt is priced at INR 1224 and has 5 images. Primary color is Red"
8818,Cortina White & Maroon Set of 2 Door Curtains with Floral Pattern. These are Regular Light blocking curtains with Eyelet fitting. The curtains are priced at INR 545 and has 4 images. Primary color is White
8819,"Jompers Men's gold-toned woven design dupion silk straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits. The kurta is priced at INR 899 and has 5 images. Primary color is Gold"
8820,Lady Love White Solid Non-Wired Non Padded Minimizer Bra. The Bra is priced at INR 324 and has 4 images. Primary color is Red
8821,"Ferraiolo Men's tan brown driving shoes with slip-on closure, cushioned footbed and patterned outsole. The shoes are priced at INR 949 and has 5 images. Primary color is Brown"
8822,Cortina Blue & White Set of 2 Door Curtains with Floral Pattern. These are Regular Light blocking curtains with Eyelet fitting. The curtains are priced at INR 545 and has 4 images. Primary color is Blue
8823,SOLES Women's grey open toe heels with block heel. The heels are priced at INR 967 and has 5 images. Primary color is Red
8824,"C9 AIRWEAR Women's pink solid T-shirt, has a round neck, and short sleeves. The T-shirt is priced at INR 599 and has 5 images. Primary color is Pink"
8824,Women's pink solid round neck T-shirt by C9 AIRWEAR.
8825,Women's navy blue & peach-coloured printed empire dress by W.
8826,Men's navy blue mesh mid-top training or gym shoes by OFF LIMITS.
8827,Women's aubergine & blue printed straight kurta by W.
8828,Women's black solid leather T-strap flats by Saint G.
8829,Women's green & pink printed kurta with palazzos & dupatta by EthnoVogue.
8830,Women's pink solid open toe flats by Shoetopia.
8831,Men's maroon & black printed joggers by HERE&NOW.
8832,Men's brown slip-on sneakers by Franco Leone.
8833,Women's navy blue yoke design straight kurta by W.
8834,Women's cream-coloured floral embroidered straight kurta by Naari.
8835,Women's beige & black printed straight kurta by W.
8836,Green set of 2 floral window curtains by Cortina for unisex.
8837,Men's white slim fit solid formal shirt by Louis Philippe with spread collar and one patch pocket.
8838,Women's navy blue solid ballerinas by Van Heusen Woman.
8839,Purple & White set of 2 floral door curtains by Cortina for unisex.
8840,Men's red loafers by Franco Leone.
8841,Women's mustard yellow & silver printed straight kurta with attached cowl by W.
8842,Men's black slip-on sneakers by Franco Leone.
8843,Men's black solid two fold wallet by CALFNERO with 8 card holders and 2 slip pockets.
8844,Women's green & peach-coloured printed maxi dress by W.
8845,Men's black leather formal derby by Franco Leone.
8846,Women's green quirky print layered A-Line Kurta by W.
8847,Women's orange & black self-striped straight kurta by W.
8848,Boys white Nasa printed round neck half sleeve T-shirt by Kids Ville.
8849,Men's blue tight slim fit faded casual shirt by Louis Philippe Jeans with spread collar and one patch pocket.
8850,Women's beige & grey printed straight kurta by W.
8851,White set of 4 bowls by CLAY CRAFT for unisex.
8852,Women's multicoloured printed top by Oxolloxo.
8853,Women's blue printed top by People.
8854,Women's grey A-Line Dress by Oxolloxo.
8855,Women's navy blue yoke design straight kurta by Global Desi.
8856,Men's blue & off-white slim fit printed casual shirt by Peter England Elite with spread collar and one patch pocket.
8857,Women's beige & golden printed straight kurta by W.
8858,Women's Peach-Coloured Made to Measure Solid Kurta with Churidar by EthnoVogue.
8859,Women's Blue Skinny Fit High-Rise Clean Look Stretchable Jeans by Miss Chase.
8860,Women's White Solid A-Line Top by Oxolloxo.
8861,Plus Size Women Grey Melange Solid Track Pants by The Pink Moon.
8862,Women's Yellow Printed Top by Lady Stark.
8863,Women's Mustard Yellow Solid Top with Skirt & Ethnic Jacket by AURELIA.
